tweet_id,timestamp,source_x,text_x,name,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,source_y,text_y,user,stages,dog_stage,rating,rating_numeric
694905863685980160,2016-02-03 15:30:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,Archie,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1.0,BOW_TIE,0.449268,False,FUR_COAT,0.139099,False,BLACK-FOOTED_FERRET,0.082232,False,2988.0,1037.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155806, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4137, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,10.0/10.0,1.0
695314793360662529,2016-02-04 18:35:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,Colin,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2.0,MALTESE_DOG,0.678547,True,LHASA,0.125046,True,PEKINESE,0.0489988,True,,,,,,floofer,None,10.0/10.0,1.0
695409464418041856,2016-02-05 00:51:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,Bob,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1.0,PUG,0.997445,True,BULL_MASTIFF,0.00174855,True,PEKINESE,0.000304404,True,9289.0,3942.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155806, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4136, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,10.0/10.0,1.0
695446424020918272,2016-02-05 03:18:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1.0,BASENJI,0.748904,True,CARDIGAN,0.121102,True,PEMBROKE,0.111767,True,4693.0,1996.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155806, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4136, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,12.0/10.0,1.2
693109034023534592,2016-01-29 16:30:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1.0,COCKER_SPANIEL,0.740013,True,WELSH_SPRINGER_SPANIEL,0.088739,True,GOLDEN_RETRIEVER,0.0474698,True,1851.0,675.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM","{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155807, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4137, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,11.0/10.0,1.1
690735892932222976,2016-01-23 03:20:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,Peaches,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1.0,GOLDEN_RETRIEVER,0.883229,True,LABRADOR_RETRIEVER,0.109635,True,KUVASZ,0.00279507,True,4062.0,1418.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155809, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4137, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,13.0/10.0,1.3
690932576555528194,2016-01-23 16:22:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,Buddy,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,1.0,SNORKEL,0.526536,False,MUZZLE,0.0480888,False,SCUBA_DIVER,0.0342262,False,,,,,,floofer,None,12.0/10.0,1.2
690938899477221376,2016-01-23 16:47:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,1.0,GEYSER,0.370318,False,SEASHORE,0.274888,False,BEACON,0.046397,False,4464.0,2212.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX","{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155809, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4137, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,10.0/10.0,1.0
690959652130045952,2016-01-23 18:09:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2.0,GOLDEN_RETRIEVER,0.862964,True,LABRADOR_RETRIEVER,0.0448653,True,SALUKI,0.0124678,True,3848.0,1391.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155808, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4137, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,11.0/10.0,1.1
691090071332753408,2016-01-24 02:48:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,1.0,BARROW,0.241637,False,TUB,0.23845,False,BATHTUB,0.167285,False,1838.0,378.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155808, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4137, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,12.0/10.0,1.2
691096613310316544,2016-01-24 03:14:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,1.0,BORZOI,0.441269,True,LLAMA,0.27827,False,ARABIAN_CAMEL,0.0635035,False,3195.0,998.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155808, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4137, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,11.0/10.0,1.1
691321916024623104,2016-01-24 18:09:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,Molly,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1.0,ROTTWEILER,0.508981,True,GERMAN_SHEPHERD,0.207897,True,KELPIE,0.0943533,True,2785.0,733.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': False, u'time_zone': None, u'id': 4196983835, u'default_profile': False, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/N7sNNHAEXS', u'indices': [0, 23], u'expanded_url': u'http://weratedogs.com', u'display_url': u'weratedogs.com'}]}, u'description': {u'urls': []}}, u'followers_count': 6155808, u'protected': False, u'id_str': u'4196983835', u'default_profile_image': False, u'listed_count': 4137, u'lang': u'en', u'utc_offset': None, u'statuses_count': 6762, u'description': u'Your Only Source for Professional Dog Ratings STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs | MOBILE APP: @GoodDogsGame Business: dogratingtwitter@gmail.com', u'friends_count': 103, u'profile_link_color': u'F5ABB5', u'profile_image_url': u'http://pbs.twimg.com/profile_images/948761950363664385/Fpr2Oz35_normal.jpg', u'notifications': False, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/4196983835/1515037507', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'WeRateDogs™', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 132324, u'screen_name': u'dog_rates', u'url': u'https://t.co/N7sNNHAEXS', u'created_at': u'Sun Nov 15 21:41:29 +0000 2015', u'contributors_enabled': False, u'location': u'𝓶𝓮𝓻𝓬𝓱 ↴      DM YOUR DOGS', u'profile_sidebar_border_color': u'000000', u'translator_type': u'none', u'following': False}",floofer,None,11.0/10.0,1.1
